,ANN_DT,REPORT_PERIOD,IFLISTED_DATA,OPER_REV,NET_PROFIT_INCL_MIN_INT_INC,NET_PROFIT_EXCL_MIN_INT_INC,TOT_SHRHLDR_EQY_EXCL_MIN_INT,TOT_SHRHLDR_EQY_INCL_MIN_INT,S_INFO_COMPNAME,S_INFO_COMPCODE,OPDATE,OPMODE,code
246,20140905,20140831,1,101067000.0,45888800.0,45888800.0,7034763200.0,7034763200.0,山西证券股份有限公司,2002097,2015-09-16 17:43:57,0,002500.SZ
247,20140905,20140831,1,194680498.89,73155859.21,73155859.21,6286379404.31,6286379404.31,国海证券股份有限公司,1000750,2015-09-16 17:43:52,0,000750.SZ
248,20140905,20140831,1,209134700.0,68389100.0,68389100.0,13179583900.0,13179583900.0,东吴证券股份有限公司,2024609,2015-09-16 17:43:44,0,601555.SH
249,20140906,20140831,1,361131600.0,140760300.0,140760300.0,15429566500.0,15429566500.0,西南证券股份有限公司,1600369,2015-09-16 17:43:15,0,600369.SH
250,20150206,20150131,1,573038900.0,271788600.0,271788600.0,14046762200.0,14046762200.0,长江证券股份有限公司,1000783,2015-09-16 17:42:22,0,000783.SZ
252,20150206,20150131,1,473824600.0,211600100.0,211600100.0,16475212300.0,16475212300.0,西南证券股份有限公司,1600369,2015-09-16 17:42:46,0,600369.SH
253,20150206,20150131,1,2111140000.0,1035970000.0,1035970000.0,79599730000.0,79599730000.0,中信证券股份有限公司,08D39EC855,2015-09-16 17:44:01,0,600030.SH
255,20150110,20141231,1,780674400.0,371772000.0,371772000.0,17152715889.8,17152715889.8,国元证券股份有限公司,1000728,2015-09-16 17:43:13,0,000728.SZ
257,20150112,20141231,1,351739200.0,87295000.0,87295000.0,9821929694.01,9821929694.01,国金证券股份有限公司,1600109,2015-09-16 17:43:02,0,600109.SH
258,20150113,20141231,1,394269700.0,95573400.0,95573400.0,16284536705.9,16284536705.9,西南证券股份有限公司,1600369,2015-09-16 17:43:26,0,600369.SH
259,20150306,20150228,1,843561151.68,341294272.46,341294272.46,37775436199.8,37775436199.8,华泰证券股份有限公司,2002077,2015-09-16 17:43:51,0,601688.SH
260,20150306,20150228,1,966337805.97,372888957.79,372888957.79,38810469490.9,38810469490.9,广发证券股份有限公司,1000776,2015-09-16 17:42:27,0,000776.SZ
261,20150306,20150228,1,186950400.0,62022200.0,62022200.0,17341386800.0,17341386800.0,国元证券股份有限公司,1000728,2015-09-16 17:42:38,0,000728.SZ
262,20150307,20150228,1,484336000.0,188400400.0,188400400.0,25567463600.0,25567463600.0,光大证券股份有限公司,0yJ94AEF7F,2015-09-16 17:44:00,0,601788.SH
264,20150306,20150228,1,1150420000.0,459910000.0,459910000.0,80172240000.0,80172240000.0,中信证券股份有限公司,08D39EC855,2015-09-16 17:43:33,0,600030.SH
266,20101207,20101130,1,127220000.0,41900000.0,41900000.0,14827250000.0,14827250000.0,国元证券股份有限公司,1000728,2015-09-16 17:43:21,0,000728.SZ
267,20101207,20101130,1,277431100.0,106176900.0,106176900.0,9396666300.0,9396666300.0,长江证券股份有限公司,1000783,2015-09-16 17:43:48,0,000783.SZ
268,20101207,20101130,1,7145660000.0,4193100000.0,4193100000.0,58600930000.0,58600930000.0,中信证券股份有限公司,08D39EC855,2015-09-16 17:43:37,0,600030.SH
270,20100806,20100731,1,99063900.0,1038500.0,1038500.0,2880366100.0,2880366100.0,国金证券股份有限公司,1600109,2015-09-16 17:42:42,0,600109.SH
272,20100907,20100831,1,369035900.0,171952500.0,171952500.0,9130072500.0,9130072500.0,长江证券股份有限公司,1000783,2015-09-16 17:42:22,0,000783.SZ
273,20101016,20100930,1,220987000.0,74391500.0,74391500.0,9175748568.22,9175748568.22,长江证券股份有限公司,1000783,2015-09-16 17:44:00,0,000783.SZ
275,20101105,20101031,1,244414684.96,93353858.98,93353858.98,8060559557.12,8060559557.12,兴业证券股份有限公司,2023060,2015-09-16 17:43:10,0,601377.SH
277,20101207,20101130,1,67240500.0,-1952600.0,-1952600.0,11027996200.0,11027996200.0,西南证券股份有限公司,1600369,2015-09-16 17:43:22,0,600369.SH
279,20110212,20110131,1,368967105.81,129118688.57,129118688.57,19058527408.3,19058527408.3,广发证券股份有限公司,1000776,2015-09-16 17:42:38,0,000776.SZ
280,20110212,20110131,1,181715200.0,63728200.0,63728200.0,3077343400.0,3077343400.0,国金证券股份有限公司,1600109,2015-09-16 17:43:35,0,600109.SH
281,20110112,20101231,1,659421733.69,378805963.78,378805963.78,23442497701.3,23442497701.3,招商证券股份有限公司,2024359,2015-09-16 17:44:07,0,600999.SH
282,20110413,20110331,1,127090600.0,36554900.0,36554900.0,6267783099.0,6267783099.0,山西证券股份有限公司,2002097,2015-09-16 17:43:03,0,002500.SZ
283,20110413,20110331,1,1047321600.0,571214600.0,571214600.0,45151761713.5,45151761713.5,海通证券股份有限公司,1600837,2015-09-16 17:42:18,0,600837.SH
284,20110709,20110630,1,516539373.07,274645920.64,274645920.64,18995859409.2,18995859409.2,广发证券股份有限公司,1000776,2015-09-16 17:43:40,0,000776.SZ
285,20110507,20110430,1,1018728400.0,532819700.0,532819700.0,45637463500.0,45637463500.0,海通证券股份有限公司,1600837,2015-09-16 17:42:30,0,600837.SH
286,20110507,20110430,1,565765652.1,225686675.28,225686675.28,18585929384.3,18585929384.3,广发证券股份有限公司,1000776,2015-09-16 17:42:37,0,000776.SZ
289,20110709,20110630,1,441740000.0,155900000.0,155900000.0,58449195227.4,58449195227.4,中信证券股份有限公司,08D39EC855,2015-09-16 17:43:32,0,600030.SH
291,20110711,20110630,1,78315200.0,31773300.0,31773300.0,5986307788.0,5986307788.0,山西证券股份有限公司,2002097,2015-09-16 17:42:42,0,002500.SZ
294,20111015,20110930,1,62477200.0,4038400.0,4038400.0,5981913892.0,5981913892.0,山西证券股份有限公司,2002097,2015-09-16 17:43:31,0,002500.SZ
296,20111108,20111031,1,327617064.42,83238353.99,83238353.99,30090165411.1,30090165411.1,华泰证券股份有限公司,2002077,2015-09-16 17:43:40,0,601688.SH
297,20111105,20111031,1,133832122.0,6673250.87,6673250.87,8165230983.87,8165230983.87,兴业证券股份有限公司,2023060,2015-09-16 17:44:00,0,601377.SH
298,20111107,20111031,1,255257500.0,130067100.0,130067100.0,11337764400.0,11337764400.0,西南证券股份有限公司,1600369,2015-09-16 17:43:56,0,600369.SH
299,20120407,20120331,1,747900000.0,329980000.0,329980000.0,74482812340.9,74482812340.9,中信证券股份有限公司,08D39EC855,2015-09-16 17:43:56,0,600030.SH
300,20120407,20120331,1,176491725.94,48037834.63,48037834.63,8292708820.86,8292708820.86,兴业证券股份有限公司,2023060,2015-09-16 17:44:03,0,601377.SH
301,20120208,20120131,1,52821597.27,1346360.01,1346360.01,2588286504.08,2588286504.08,国海证券股份有限公司,1000750,2015-09-16 17:43:16,0,000750.SZ
303,20111207,20111130,1,63599600.0,2033000.0,2033000.0,10032713300.0,10032713300.0,西南证券股份有限公司,1600369,2015-09-16 17:43:33,0,600369.SH
306,20120307,20120229,1,429690000.0,156090000.0,156090000.0,75034700000.0,75034700000.0,中信证券股份有限公司,08D39EC855,2015-09-16 17:43:58,0,600030.SH
307,20120411,20120331,1,-8133300.0,-22524200.0,-22524200.0,10070742731.3,10070742731.3,西南证券股份有限公司,1600369,2015-09-16 17:44:01,0,600369.SH
310,20120808,20120731,1,-9740300.0,-71178200.0,-71178200.0,10254218000.0,10254218000.0,西南证券股份有限公司,1600369,2015-09-16 17:43:40,0,600369.SH
312,20120607,20120531,1,50841600.0,13179700.0,13179700.0,2185718800.0,2185718800.0,太平洋证券股份有限公司,04955EEF73,2015-09-16 17:43:42,0,601099.SH
313,20120607,20120531,1,127512900.0,29427900.0,29427900.0,10237938600.0,10237938600.0,西南证券股份有限公司,1600369,2015-09-16 17:42:54,0,600369.SH
314,20120710,20120630,1,607218999.9,220072844.07,220072844.07,31197961391.8,31197961391.8,广发证券股份有限公司,1000776,2015-09-16 17:42:58,0,000776.SZ
317,20120508,20120430,1,72420000.0,1140000.0,1140000.0,3108380000.0,3108380000.0,东北证券股份有限公司,1000686,2015-09-16 17:44:03,0,000686.SZ
318,20120508,20120430,1,810150000.0,378240000.0,378240000.0,75619060000.0,75619060000.0,中信证券股份有限公司,08D39EC855,2015-09-16 17:42:20,0,600030.SH
320,20120508,20120430,1,280713104.19,129985615.09,129985615.09,8430875843.01,8430875843.01,兴业证券股份有限公司,2023060,2015-09-16 17:42:42,0,601377.SH
321,20120807,20120731,1,55088061.45,-20817919.83,-20817919.83,8303583375.13,8303583375.13,兴业证券股份有限公司,2023060,2015-09-16 17:43:15,0,601377.SH
323,20121015,20120930,1,110000000.0,15510000.0,15510000.0,7150607862.57,7150607862.57,东北证券股份有限公司,1000686,2015-09-16 17:42:25,0,000686.SZ
324,20121013,20120930,1,94020500.0,44160800.0,44160800.0,7404285566.69,7404285566.69,东吴证券股份有限公司,2024609,2015-09-16 17:43:45,0,601555.SH
325,20121207,20121130,1,48723319.57,-9187788.94,-9187788.94,2621569217.82,2621569217.82,国海证券股份有限公司,1000750,2015-09-16 17:43:59,0,000750.SZ
327,20121207,20121130,1,76110000.0,6680000.0,6680000.0,14771990000.0,14771990000.0,国元证券股份有限公司,1000728,2015-09-16 17:42:42,0,000728.SZ
329,20130110,20121231,1,89612600.0,-18938100.0,-18938100.0,4455354925.43,4455354925.43,西部证券股份有限公司,502030478,2015-09-16 17:42:31,0,002673.SZ
330,20130111,20121231,1,579960443.0,137702982.91,137702982.91,30672215401.4,30672215401.4,华泰证券股份有限公司,2002077,2015-09-16 17:42:20,0,601688.SH
331,20130208,20130131,1,447941500.0,200751600.0,200751600.0,22277180900.0,22277180900.0,光大证券股份有限公司,0yJ94AEF7F,2015-09-16 17:43:47,0,601788.SH
333,20130207,20130131,1,231841930.91,78623247.79,78623247.79,8490505883.08,8490505883.08,兴业证券股份有限公司,2023060,2015-09-16 17:43:15,0,601377.SH
335,20130207,20130131,1,153623870.81,51203657.81,51203657.81,2637140657.37,2637140657.37,国海证券股份有限公司,1000750,2015-09-16 17:42:22,0,000750.SZ
338,20130410,20130331,1,283384100.0,107323200.0,107323200.0,22160028223.0,22160028223.0,光大证券股份有限公司,0yJ94AEF7F,2015-09-16 17:43:48,0,601788.SH
339,20130410,20130331,1,258803176.36,95127780.13,95127780.13,8664264344.58,8664264344.58,兴业证券股份有限公司,2023060,2015-09-16 17:42:34,0,601377.SH
340,20130410,20130331,1,108149300.0,23424100.0,23424100.0,7670770962.02,7670770962.02,东吴证券股份有限公司,2024609,2015-09-16 17:42:46,0,601555.SH
341,20130307,20130228,1,228545888.25,81150524.15,81150524.15,8573798328.0,8573798328.0,兴业证券股份有限公司,2023060,2015-09-16 17:43:49,0,601377.SH
343,20130307,20130228,1,103621600.0,45737000.0,45737000.0,4527895500.0,4527895500.0,西部证券股份有限公司,502030478,2015-09-16 17:43:15,0,002673.SZ
344,20130308,20130228,1,357879183.4,121640642.55,121640642.55,31216676162.6,31216676162.6,华泰证券股份有限公司,2002077,2015-09-16 17:42:42,0,601688.SH
345,20130508,20130430,1,130320946.7,37783133.97,37783133.97,2715880805.7,2715880805.7,国海证券股份有限公司,1000750,2015-09-16 17:43:11,0,000750.SZ
346,20130607,20130531,1,980710400.0,576019500.0,576019500.0,60367802800.0,60367802800.0,海通证券股份有限公司,1600837,2015-09-16 17:43:04,0,600837.SH
347,20130607,20130531,1,179520000.0,74860000.0,74860000.0,7465390000.0,7465390000.0,东北证券股份有限公司,1000686,2015-09-16 17:43:09,0,000686.SZ
348,20130709,20130630,1,8146632.75,-56787042.92,-56787042.92,12405836925.8,12405836925.8,兴业证券股份有限公司,2023060,2015-09-16 17:42:22,0,601377.SH
350,20130808,20130731,1,215467200.0,44671600.0,44671600.0,21840856800.0,21840856800.0,光大证券股份有限公司,0yJ94AEF7F,2015-09-16 17:43:22,0,601788.SH
351,20130807,20130731,1,219123600.0,85385800.0,85385800.0,14706652600.0,14706652600.0,方正证券股份有限公司,2002179,2015-09-16 17:42:24,0,601901.SH
353,20130808,20130731,1,346816815.18,89619965.59,89619965.59,31135827732.2,31135827732.2,华泰证券股份有限公司,2002077,2015-09-16 17:43:05,0,601688.SH
354,20130709,20130630,1,790150000.0,268000000.0,268000000.0,69814852994.8,69814852994.8,中信证券股份有限公司,08D39EC855,2015-09-16 17:43:35,0,600030.SH
355,20130807,20130731,1,386849721.07,127290141.97,127290141.97,25550617176.7,25550617176.7,招商证券股份有限公司,2024359,2015-09-16 17:43:57,0,600999.SH
356,20130710,20130630,1,196267500.0,50892800.0,50892800.0,6559203620.07,6559203620.07,国金证券股份有限公司,1600109,2015-09-16 17:42:34,0,600109.SH
361,20130905,20130831,1,82844900.0,41572000.0,41572000.0,6146221000.0,6146221000.0,山西证券股份有限公司,2002097,2015-09-16 17:42:49,0,002500.SZ
364,20131016,20130930,1,62705600.0,21073000.0,21073000.0,2183589602.64,2183589602.64,太平洋证券股份有限公司,04955EEF73,2015-09-16 17:43:38,0,601099.SH
365,20131015,20130930,1,1007422208.18,339554726.59,339554726.59,33000356133.7,33000356133.7,广发证券股份有限公司,1000776,2015-09-16 17:43:07,0,000776.SZ
366,20140212,20140131,1,218312200.0,109542900.0,109542900.0,15322552900.0,15322552900.0,国元证券股份有限公司,1000728,2015-09-16 17:43:04,0,000728.SZ
367,20140213,20140131,1,98655308.59,26427302.95,26427302.95,6051180273.96,6051180273.96,国海证券股份有限公司,1000750,2015-09-16 17:43:58,0,000750.SZ
368,20140212,20140131,1,901518137.88,290382711.18,290382711.18,33586602066.7,33586602066.7,广发证券股份有限公司,1000776,2015-09-16 17:43:18,0,000776.SZ
369,20131207,20131130,1,83041900.0,15320700.0,15320700.0,10708719100.0,10708719100.0,西南证券股份有限公司,1600369,2015-09-16 17:43:48,0,600369.SH
370,20140110,20131231,1,147430000.0,22040000.0,22040000.0,7364914066.85,7364914066.85,东北证券股份有限公司,1000686,2015-09-16 17:43:37,0,000686.SZ
372,20131206,20131130,1,74986700.0,19133700.0,19133700.0,4673241700.0,4673241700.0,西部证券股份有限公司,502030478,2015-09-16 17:43:33,0,002673.SZ
375,20140212,20140131,1,642600000.0,247100000.0,247100000.0,71696720000.0,71696720000.0,中信证券股份有限公司,08D39EC855,2015-09-16 17:43:18,0,600030.SH
376,20140411,20140331,1,534377798.94,206023710.69,206023710.69,32706142127.1,32706142127.1,华泰证券股份有限公司,2002077,2015-09-16 17:43:17,0,601688.SH
377,20140308,20140228,1,539114166.5,215688029.84,215688029.84,26883329065.0,26883329065.0,招商证券股份有限公司,2024359,2015-09-16 17:43:38,0,600999.SH
378,20140410,20140331,1,491549600.0,196645800.0,196645800.0,61322684613.9,61322684613.9,海通证券股份有限公司,1600837,2015-09-16 17:42:39,0,600837.SH
379,20140307,20140228,1,124026800.0,63841200.0,63841200.0,7024704800.0,7024704800.0,山西证券股份有限公司,2002097,2015-09-16 17:43:06,0,002500.SZ
380,20140509,20140430,1,173069200.0,68247700.0,68247700.0,14922504000.0,14922504000.0,西南证券股份有限公司,1600369,2015-09-16 17:44:03,0,600369.SH
381,20140508,20140430,1,215114400.0,77215500.0,77215500.0,6735109100.0,6735109100.0,国金证券股份有限公司,1600109,2015-09-16 17:43:27,0,600109.SH
382,20140508,20140430,1,172618200.0,58141100.0,58141100.0,15339531400.0,15339531400.0,国元证券股份有限公司,1000728,2015-09-16 17:43:57,0,000728.SZ
384,20140709,20140630,1,1328480000.0,645370000.0,645370000.0,73285577877.6,73285577877.6,中信证券股份有限公司,08D39EC855,2015-09-16 17:42:22,0,600030.SH
385,20140709,20140630,1,88213900.0,25482600.0,25482600.0,6923124749.0,6923124749.0,山西证券股份有限公司,2002097,2015-09-16 17:42:43,0,002500.SZ
388,20140807,20140731,1,1074390000.0,444750000.0,444750000.0,74131230000.0,74131230000.0,中信证券股份有限公司,08D39EC855,2015-09-16 17:42:37,0,600030.SH
391,20140808,20140731,1,128916500.0,59016600.0,59016600.0,6055829000.0,6055829000.0,太平洋证券股份有限公司,04955EEF73,2015-09-16 17:43:12,0,601099.SH
393,20140807,20140731,1,153960000.0,63670000.0,63670000.0,7760940000.0,7760940000.0,东北证券股份有限公司,1000686,2015-09-16 17:43:57,0,000686.SZ
394,20140807,20140731,1,683602218.12,235271992.14,235271992.14,34001014777.3,34001014777.3,广发证券股份有限公司,1000776,2015-09-16 17:42:26,0,000776.SZ
395,20140807,20140731,1,151858600.0,76721200.0,76721200.0,4861396100.0,4861396100.0,西部证券股份有限公司,502030478,2015-09-16 17:43:12,0,002673.SZ
396,20141015,20140930,1,276711600.0,89008500.0,89008500.0,7652348120.54,7652348120.54,国金证券股份有限公司,1600109,2015-09-16 17:44:01,0,600109.SH
398,20140905,20140831,1,638093131.68,239182756.66,239182756.66,33144975671.6,33144975671.6,华泰证券股份有限公司,2002077,2015-09-16 17:42:52,0,601688.SH
399,20140905,20140831,1,350889300.0,175693000.0,175693000.0,29068060900.0,29068060900.0,方正证券股份有限公司,2002179,2015-09-16 17:43:16,0,601901.SH
400,20140906,20140831,1,145126700.0,101001400.0,101001400.0,23288206500.0,23288206500.0,光大证券股份有限公司,0yJ94AEF7F,2015-09-16 17:42:45,0,601788.SH
405,20141205,20141130,1,239916175.89,88776103.38,88776103.38,6508597817.55,6508597817.55,国海证券股份有限公司,1000750,2015-09-16 17:42:18,0,000750.SZ
406,20141205,20141130,1,142741300.0,55315200.0,55315200.0,6311843600.0,6311843600.0,太平洋证券股份有限公司,04955EEF73,2015-09-16 17:43:07,0,601099.SH
407,20141205,20141130,1,1438914800.0,733114700.0,733114700.0,64524498900.0,64524498900.0,海通证券股份有限公司,1600837,2015-09-16 17:42:58,0,600837.SH
408,20141205,20141130,1,1774740000.0,886230000.0,886230000.0,77242210000.0,77242210000.0,中信证券股份有限公司,08D39EC855,2015-09-16 17:42:59,0,600030.SH
409,20141205,20141130,1,1191265851.13,507605317.63,507605317.63,40642890676.1,40642890676.1,招商证券股份有限公司,2024359,2015-09-16 17:42:22,0,600999.SH
410,20141205,20141130,1,208227100.0,109499500.0,109499500.0,5299636800.0,5299636800.0,西部证券股份有限公司,502030478,2015-09-16 17:42:40,0,002673.SZ
414,20141107,20141031,1,97252400.0,34942800.0,34942800.0,6241616900.0,6241616900.0,太平洋证券股份有限公司,04955EEF73,2015-09-16 17:43:38,0,601099.SH
415,20141205,20141130,1,404336300.0,73942900.0,73942900.0,29910371200.0,29910371200.0,方正证券股份有限公司,2002179,2015-09-16 17:43:39,0,601901.SH
417,20141206,20141130,1,300851800.0,100028700.0,100028700.0,15990653500.0,15990653500.0,西南证券股份有限公司,1600369,2015-09-16 17:44:01,0,600369.SH
423,20150306,20150228,1,362537100.0,161455100.0,161455100.0,14220619200.0,14220619200.0,东吴证券股份有限公司,2024609,2015-09-16 17:43:21,0,601555.SH
